"fed_2012","cog2","LIBELLE","age","sex","licences","value.pop","ratio","lib_federation","id"
112,"44109","NANTES","0_4","all",11,16471,0.667840446845972,"Fédération Française des sports de glace",308
112,"44109","NANTES","all","f",226,150160,1.50506126798082,"Fédération Française des sports de glace",309
112,"44109","NANTES","15_19","f",30,11317,2.65087920827074,"Fédération Française des sports de glace",310
112,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française des sports de glace",311
112,"44109","NANTES","10_14","all",85,13768,6.17373619988379,"Fédération Française des sports de glace",312
112,"44109","NANTES","15_19","all",30,21451,1.39853619877861,"Fédération Française des sports de glace",313
112,"44109","NANTES","45_59","h",6,22614,0.265322366675511,"Fédération Française des sports de glace",314
112,"44109","NANTES","20_29","f",26,31181,0.8338411211956,"Fédération Française des sports de glace",315
112,"44109","NANTES","all","h",36,134799,0.267064295729197,"Fédération Française des sports de glace",316
112,"44109","NANTES","10_14","f",73,6837,10.6771976012871,"Fédération Française des sports de glace",317
112,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française des sports de glace",318
112,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française des sports de glace",319
112,"44109","NANTES","5_9","f",79,7196,10.9783212896053,"Fédération Française des sports de glace",320
112,"44109","NANTES","5_9","all",88,14424,6.10094287298946,"Fédération Française des sports de glace",321
112,"44109","NANTES","60_74","h",1,12316,0.0811951932445599,"Fédération Française des sports de glace",322
112,"44109","NANTES","30_44","all",9,56868,0.158261236547795,"Fédération Française des sports de glace",323
112,"44109","NANTES","30_44","f",7,27534,0.254231132418101,"Fédération Française des sports de glace",324
112,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française des sports de glace",325
112,"44109","NANTES","60_74","all",1,29235,0.0342055755088079,"Fédération Française des sports de glace",326
112,"44109","NANTES","45_59","f",5,25920,0.192901234567901,"Fédération Française des sports de glace",327
112,"44109","NANTES","20_29","all",27,61559,0.438603616043146,"Fédération Française des sports de glace",328
112,"44109","NANTES","0_4","f",6,8001,0.749906261717285,"Fédération Française des sports de glace",329
112,"44109","NANTES","45_59","all",11,48534,0.226645238389583,"Fédération Française des sports de glace",330
113,"44109","NANTES","10_14","h",29,6932,4.18349682631275,"Fédération Française de gymnastique",331
113,"44109","NANTES","20_29","h",10,30378,0.32918559483837,"Fédération Française de gymnastique",332
113,"44109","NANTES","15_19","h",22,10134,2.17090980856523,"Fédération Française de gymnastique",333
113,"44109","NANTES","all","all",777,284959,2.72670805273741,"Fédération Française de gymnastique",334
113,"44109","NANTES","20_29","f",40,31181,1.28283249414708,"Fédération Française de gymnastique",335
113,"44109","NANTES","30_44","h",10,29334,0.340901343151292,"Fédération Française de gymnastique",336
113,"44109","NANTES","5_9","h",41,7228,5.67238516878805,"Fédération Française de gymnastique",337
113,"44109","NANTES","0_4","all",39,16471,2.36779794790844,"Fédération Française de gymnastique",338
113,"44109","NANTES","0_4","h",16,8470,1.88902007083825,"Fédération Française de gymnastique",339
113,"44109","NANTES","5_9","all",237,14424,16.4309484193012,"Fédération Française de gymnastique",340
113,"44109","NANTES","45_59","h",9,22614,0.397983550013266,"Fédération Française de gymnastique",341
113,"44109","NANTES","all","h",146,134799,1.08309408823508,"Fédération Française de gymnastique",342
113,"44109","NANTES","30_44","f",52,27534,1.88857412653447,"Fédération Française de gymnastique",343
113,"44109","NANTES","10_14","f",195,6837,28.5212812637122,"Fédération Française de gymnastique",344
113,"44109","NANTES","15_19","all",74,21451,3.44972262365391,"Fédération Française de gymnastique",345
113,"44109","NANTES","all","f",631,150160,4.20218433670751,"Fédération Française de gymnastique",346
113,"44109","NANTES","15_19","f",52,11317,4.59485729433595,"Fédération Française de gymnastique",347
113,"44109","NANTES","45_59","f",42,25920,1.62037037037037,"Fédération Française de gymnastique",348
113,"44109","NANTES","75_99","f",2,15255,0.131104555883317,"Fédération Française de gymnastique",349
113,"44109","NANTES","60_74","h",8,12316,0.649561545956479,"Fédération Française de gymnastique",350
113,"44109","NANTES","20_29","all",51,61559,0.828473496970386,"Fédération Française de gymnastique",351
113,"44109","NANTES","75_99","all",2,22648,0.0883080183680678,"Fédération Française de gymnastique",352
113,"44109","NANTES","10_14","all",224,13768,16.2696106914585,"Fédération Française de gymnastique",353
113,"44109","NANTES","60_74","all",36,29235,1.23140071831709,"Fédération Française de gymnastique",354
113,"44109","NANTES","60_74","f",28,16920,1.6548463356974,"Fédération Française de gymnastique",355
113,"44109","NANTES","45_59","all",52,48534,1.0714138542053,"Fédération Française de gymnastique",356
113,"44109","NANTES","0_4","f",24,8001,2.99962504686914,"Fédération Française de gymnastique",357
113,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de gymnastique",358
113,"44109","NANTES","5_9","f",196,7196,27.2373540856031,"Fédération Française de gymnastique",359
113,"44109","NANTES","30_44","all",62,56868,1.09024407399592,"Fédération Française de gymnastique",360
114,"44109","NANTES","10_14","h",1,6932,0.144258511252164,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",361
114,"44109","NANTES","20_29","f",36,31181,1.15454924473237,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",362
114,"44109","NANTES","30_44","f",36,27534,1.30747439529309,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",363
114,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",364
114,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",365
114,"44109","NANTES","all","all",400,284959,1.40371070925993,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",366
114,"44109","NANTES","10_14","all",1,13768,0.0726321905868681,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",367
114,"44109","NANTES","15_19","h",29,10134,2.86165383856325,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",368
114,"44109","NANTES","15_19","f",10,11317,0.883626402756914,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",369
114,"44109","NANTES","45_59","f",35,25920,1.35030864197531,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",370
114,"44109","NANTES","all","f",119,150160,0.792488012786361,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",371
114,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",372
114,"44109","NANTES","20_29","h",108,30378,3.55520442425439,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",373
114,"44109","NANTES","45_59","h",40,22614,1.76881577783674,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",374
114,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",375
114,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",376
114,"44109","NANTES","all","h",280,134799,2.07716674456042,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",377
114,"44109","NANTES","60_74","f",2,16920,0.118203309692671,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",378
114,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",379
114,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",380
114,"44109","NANTES","30_44","h",80,29334,2.72721074521034,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",381
114,"44109","NANTES","15_19","all",39,21451,1.8180970584122,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",382
114,"44109","NANTES","60_74","h",18,12316,1.46151347840208,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",383
114,"44109","NANTES","20_29","all",144,61559,2.33921928556344,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",384
114,"44109","NANTES","75_99","all",4,22648,0.176616036736136,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",385
114,"44109","NANTES","60_74","all",20,29235,0.684111510176159,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",386
114,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",387
114,"44109","NANTES","45_59","all",75,48534,1.54530844356534,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",388
114,"44109","NANTES","30_44","all",116,56868,2.03981149328269,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",389
114,"44109","NANTES","75_99","h",4,7393,0.541052346814554,"Fédération Française d’haltérophilie, de musculation, force athlétique et culturisme",390
115,"44109","NANTES","20_29","f",121,31181,3.88056829479491,"Fédération Française de handball",391
115,"44109","NANTES","0_4","h",2,8470,0.236127508854782,"Fédération Française de handball",392
115,"44109","NANTES","5_9","h",221,7228,30.5755395683453,"Fédération Française de handball",393
115,"44109","NANTES","30_44","f",71,27534,2.5786300573836,"Fédération Française de handball",394
115,"44109","NANTES","10_14","h",401,6932,57.8476630121177,"Fédération Française de handball",395
115,"44109","NANTES","15_19","h",196,10134,19.3408328399447,"Fédération Française de handball",396
115,"44109","NANTES","all","all",1843,284959,6.46759709291512,"Fédération Française de handball",397
115,"44109","NANTES","all","h",1284,134799,9.52529321434135,"Fédération Française de handball",398
115,"44109","NANTES","0_4","all",4,16471,0.242851071580353,"Fédération Française de handball",399
115,"44109","NANTES","15_19","f",76,11317,6.71556066095255,"Fédération Française de handball",400
115,"44109","NANTES","20_29","h",240,30378,7.90045427612088,"Fédération Française de handball",401
115,"44109","NANTES","45_59","f",16,25920,0.617283950617284,"Fédération Française de handball",402
115,"44109","NANTES","5_9","f",73,7196,10.1445247359644,"Fédération Française de handball",403
115,"44109","NANTES","5_9","all",295,14424,20.4520244037715,"Fédération Française de handball",404
115,"44109","NANTES","30_44","h",151,29334,5.14761028158451,"Fédération Française de handball",405
115,"44109","NANTES","0_4","f",2,8001,0.249968753905762,"Fédération Française de handball",406
115,"44109","NANTES","10_14","f",197,6837,28.8138072253913,"Fédération Française de handball",407
115,"44109","NANTES","10_14","all",598,13768,43.4340499709471,"Fédération Française de handball",408
115,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française de handball",409
115,"44109","NANTES","45_59","h",56,22614,2.47634208897143,"Fédération Française de handball",410
115,"44109","NANTES","60_74","f",4,16920,0.236406619385343,"Fédération Française de handball",411
115,"44109","NANTES","all","f",560,150160,3.72935535428876,"Fédération Française de handball",412
115,"44109","NANTES","15_19","all",272,21451,12.6800615355927,"Fédération Française de handball",413
115,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française de handball",414
115,"44109","NANTES","60_74","h",17,12316,1.38031828515752,"Fédération Française de handball",415
115,"44109","NANTES","20_29","all",361,61559,5.86429279228058,"Fédération Française de handball",416
115,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de handball",417
115,"44109","NANTES","30_44","all",222,56868,3.90377716817894,"Fédération Française de handball",418
115,"44109","NANTES","45_59","all",71,48534,1.46289199324185,"Fédération Française de handball",419
115,"44109","NANTES","60_74","all",21,29235,0.718317085684967,"Fédération Française de handball",420
116,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française de hockey",421
116,"44109","NANTES","5_9","h",43,7228,5.94908688433868,"Fédération Française de hockey",422
116,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française de hockey",423
116,"44109","NANTES","all","all",407,284959,1.42827564667198,"Fédération Française de hockey",424
116,"44109","NANTES","10_14","h",120,6932,17.3110213502597,"Fédération Française de hockey",425
116,"44109","NANTES","15_19","h",47,10134,4.63785277284389,"Fédération Française de hockey",426
116,"44109","NANTES","20_29","h",31,30378,1.02047534399895,"Fédération Française de hockey",427
116,"44109","NANTES","5_9","all",49,14424,3.39711591791459,"Fédération Française de hockey",428
116,"44109","NANTES","30_44","f",8,27534,0.290549865620687,"Fédération Française de hockey",429
116,"44109","NANTES","all","h",307,134799,2.27746496635732,"Fédération Française de hockey",430
116,"44109","NANTES","20_29","f",17,31181,0.545203810012508,"Fédération Française de hockey",431
